GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
0,islam permits wives,person is the founder of islam,P9831,islam,permits,wives,person,is the founder of,islam
0,a hobbit would understand a dwarf,person created the hobbit,P8020,a hobbit,would understand,a dwarf,person,created,the hobbit
0,president roosevelt announced in washington,person works in washington,P13784,president roosevelt,announced in,washington,person,works in,washington
0,the current serves as a measure,device measures current,P3853,the current,serves as,a measure,device,measures,current
1,the wyoming was forfeited to the united states,territory was acquired by the united states,P15446,the wyoming,was forfeited to,the united states,territory,was acquired by,the united states
0,the queen could not know the truth,person gave birth to the queen,P8899,the queen,could not know,the truth,person,gave birth to,the queen
1,the length is equal to the span,unit measures length,P15681,the length,is equal to,the span,unit,measures,length
0,the animal has received of memory,science researches animals,P14667,the animal,has received of,memory,science,researches,animals
0,reformers poured into poland,person was born in poland,P12645,reformers,poured into,poland,person,was born in,poland
0,paratyphoid fever is indistinguishable from fever,disease causes fever,P4090,paratyphoid fever,is indistinguishable from,fever,disease,causes,fever
1,infections may be treated with ampicillin,drug kills infections,P4457,infections,may be treated with,ampicillin,drug,kills,infections
0,caesar first invaded britain,person ruled britain,P11758,caesar,first invaded,britain,person,ruled,britain
1,mark twain began as a wag,person was known as mark twain,P12983,mark twain,began as,a wag,person,was known as,mark twain
0,madison fled to virginia,united states president was born in virginia,P16011,madison,fled to,virginia,united states president,was born in,virginia
0,jimmy carter ran as an outsider,person beat jimmy carter,P7075,jimmy carter,ran as,an outsider,person,beat,jimmy carter
1,dental needles should be made of steel,device is made of steel,P3596,dental needles,should be made of,steel,device,is made of,steel
0,henry viii was not the true heir,person ruled after henry viii,P12102,henry viii,was not,the true heir,person,ruled after,henry viii
0,roosevelt appealed directly to hirohito,person was president after roosevelt,P13080,roosevelt,appealed directly to,hirohito,person,was president after,roosevelt
0,a fowl is related to a fish,bird feeds on fish,P1695,a fowl,is related to,a fish,bird,feeds on,fish
0,lunt talk on television,person invented the television,P9061,lunt,talk on,television,person,invented,the television
0,north korea followed suit,person was the leader of north korea,P13453,north korea,followed,suit,person,was the leader of,north korea
0,peter throws himself into the sea,deity rules the sea,P3164,peter,throws himself into,the sea,deity,rules,the sea
0,freud discovered the oedipus,person authored oedipus,P7039,freud,discovered,the oedipus,person,authored,oedipus
1,china governed by sovereigns,person controlled china,P7785,china,governed by,sovereigns,person,controlled,china
0,cattle were brought to the united states,animal represents the united states,P1198,cattle,were brought to,the united states,animal,represents,the united states
0,vermont had been admitted as a free state,territory is bigger than vermont,P15254,vermont,had been admitted as,a free state,territory,is bigger than,vermont
0,the chairman had promised kennedy,person replaced kennedy,P11535,the chairman,had promised,kennedy,person,replaced,kennedy
0,graham was recommended for a medal,person was awarded a medal,P12445,graham,was recommended for,a medal,person,was awarded,a medal
1,angora goats were brought to america,animal lives in america,P865,angora goats,were brought to,america,animal,lives in,america
0,the paul writes to these greeks,deity received prayers from greeks,P3334,the paul,writes to,these greeks,deity,received prayers from,greeks
0,the vanilla plant has been introduced from america,person was born in america,P12584,the vanilla plant,has been introduced from,america,person,was born in,america
0,a queen may be substituted for the legitimate mother,person gave birth to the queen,P8827,a queen,may be substituted for,the legitimate mother,person,gave birth to,the queen
0,lincoln was listening to baker,person murdered lincoln,P10943,lincoln,was listening to,baker,person,murdered,lincoln
0,balfour succeeded him as minister,person appoints ministers,P6784,balfour,succeeded him as,minister,person,appoints,ministers
0,bonaparte used to lead the queen,person gave birth to the queen,P8857,bonaparte,used to lead,the queen,person,gave birth to,the queen
0,the children also learn the laws,person interprets laws,P8967,the children,also learn,the laws,person,interprets,laws
0,bill clinton appointed as secretary,person married bill clinton,P10834,bill clinton,appointed as,secretary,person,married,bill clinton
0,roosevelt however wrote to the czar,person was president after roosevelt,P13085,roosevelt,however wrote to,the czar,person,was president after,roosevelt
0,the invertebrates all become vertebrates,animal is not a vertebrate,P712,the invertebrates,all become,vertebrates,animal,is not,a vertebrate
0,oscar got from a woman,person won an oscar,P13578,oscar,got from,a woman,person,won,an oscar
0,a few ganoids lack scales,animal is covered in scales,P601,a few ganoids,lack,scales,animal,is covered in,scales
0,the representatives had enough of independence,politician advocated independence,P14417,the representatives,had enough of,independence,politician,advocated,independence
0,hungary should withdraw from russia,european country is an ally of russia,P5062,hungary,should withdraw from,russia,european country,is an ally of,russia
1,temperature is shown on a fahrenheit thermometer,device measures temperature,P3975,temperature,is shown on,a fahrenheit thermometer,device,measures,temperature
0,dose treated for cancer,drug kills cancer,P4499,dose,treated for,cancer,drug,kills,cancer
0,russia acted in poland,european country invaded russia,P4957,russia,acted in,poland,european country,invaded,russia
1,that monarch also declared war,person fought in a war,P8520,that monarch,also declared,war,person,fought in,a war
0,infected horses have been imported into australia,mammal is native to australia,P6016,infected horses,have been imported into,australia,mammal,is native to,australia
1,english was known in the cameroons,african country speaks english,P129,english,was known in,the cameroons,african country,speaks,english
0,rickets could be induced in rats,disease is spread by rats,P4252,rickets,could be induced in,rats,disease,is spread by,rats
0,lincoln plays london,united states president traveled to london,P15947,lincoln,plays,london,united states president,traveled to,london
0,that malnutrition lowered in rats,disease is spread by rats,P4245,that malnutrition,lowered in,rats,disease,is spread by,rats
0,the cossacks became formidable to poland,person was born in poland,P12762,the cossacks,became formidable to,poland,person,was born in,poland
0,gelatine is also made from bones,chemical is essential for bones,P2137,gelatine,is also made from,bones,chemical,is essential for,bones
