GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
contradiction,Dogs playing in the yard.,The cats are playing inside the house.,2956562716.jpg#4r1c,Dogs,playing,in the yard,The cats,are playing,inside the house
neutral,A young boy rides a red horse.,A boy enjoys riding his pony.,2619267133.jpg#3r1n,A young boy,rides,a red horse,A boy,enjoys,riding his pony
contradiction,Three construction workers posing with construction materials.,The workers are doctors.,6979303317.jpg#4r1c,Three construction workers,posing,with construction materials,The workers,are,doctors
contradiction,Girls sit in costumes.,The girls are wearing school uniforms.,3016521240.jpg#4r1c,Girls,sit,in costumes,The girls,are wearing,school uniforms
contradiction,Dark colored dog leaping down a path.,A dog is laying in the grass.,3285993030.jpg#3r1c,Dark,colored dog leaping,down a path,A dog,is laying,in the grass
entailment,Four people waiting for their train.,People are standing near the tracks.,1788886557.jpg#3r4e,Four people,waiting,for their train,People,are standing,near the tracks
contradiction,Military men are conversing near a playground.,they are on mars,2957688236.jpg#4r1c,Military men,are conversing,near a playground,they,are,on mars
entailment,Young girls are playing musical instruments.,The girls are young.,3437034427.jpg#4r1e,Young girls,are playing,musical instruments,The girls,are,young
contradiction,Two dogs play fighting on sand.,The animals are saving the child.,2067362863.jpg#3r1c,Two dogs,play,fighting on sand,The animals,are saving,the child
contradiction,A child running in the grass.,A man running in the grass.,3159092624.jpg#4r1c,A child,running,in the grass,A man,running,in the grass
contradiction,A Hispanic woman is presenting her fabric design.,A Chinese woman is watching a presentation.,3827304258.jpg#1r1c,A Hispanic woman,is presenting,her fabric design,A Chinese woman,is watching,a presentation
contradiction,A dog is running during a competition.,A cat licks his paws.,3463922449.jpg#3r1c,A dog,is running,during a competition,A cat,licks,his paws
contradiction,A short man is giving a speech.,A tall man is standing outside.,4329270860.jpg#4r1c,A short man,is giving,a speech,A tall man,is standing,outside
neutral,They made slaves of us.,They controlled everything about us. ,134235n,They,made,slaves of us,They,controlled,everything about us
contradiction,a white dog jumping into a pool.,a blue dog jumping into a pool.,2872197070.jpg#3r1c,a white dog,jumping,into a pool,a blue dog,jumping,into a pool
neutral,A woman is standing on a platform.,a woman is sitting on a bench.,4821256305.jpg#4r1n,A woman,is standing,on a platform,a woman,is sitting,on a bench
neutral,No Australians were harmed in the incident.,No Australians were hurt in the wildfires.,54529n,No Australians,were harmed,in the incident,No Australians,were hurt,in the wildfires
entailment,The man is jumping into the water.,The man is about to get wet.,3652584682.jpg#4r1e,The man,is jumping,into the water,The man,to get,wet
entailment,A race car is racing down a road.,A car races down the road.,7862746246.jpg#4r1e,A race car,is racing,down a road,A car,races,down the road
contradiction,A yellow backhoe is tearing down a brick building.,The backhoe is orange.,1283466.jpg#2r1c,A yellow backhoe,is tearing down,a brick building,The backhoe,is,orange
entailment,Women shopping for purses.,Women shop for purses.,2614892301.jpg#4r1e,Women,shopping,for purses,Women,shop,for purses
contradiction,A man rides a yellow surfboard.,A woman rides a yellow surfboard.,3397228832.jpg#2r1c,A man,rides,a yellow surfboard,A woman,rides,a yellow surfboard
contradiction,The crowd is watching a soccer game.,The crowd is picking blueberries,4980003913.jpg#4r1c,The crowd,is watching,a soccer game,The crowd,is picking,blueberries
contradiction,Four people are sitting down on a sidewalk.,Some dogs are playing in the field.,137431115.jpg#4r2c,Four people,are sitting down,on a sidewalk,Some dogs,are playing,in the field
contradiction,Five farm pickers picking in the field.,The pickers are sleeping in the field.,4127226771.jpg#2r1c,Five farm pickers,picking,in the field,The pickers,are sleeping,in the field
contradiction,A woman looking at garbage.,A women reading a book,4436200118.jpg#4r1c,A woman,looking,at garbage,A women,reading,a book
entailment,This was different.,This was not the same.,63002e,This,was,different,This,was not,the same
neutral,Some kids are playing tug-of-war.,The kids are friends.,83001714.jpg#4r1n,Some kids,are playing,tug-of-war,The kids,are,friends
entailment,Additional copies are $2 each.,Duplicates are $2 a piece.,116171e,Additional copies,are,$ 2 each,Duplicates,are,$2 a piece
neutral,A child rides a mechanical ride.,The ride is fun,3666188047.jpg#3r1n,A child,rides,a mechanical ride,The ride,is,fun
neutral,A skateboarder making a jump.,A skateboarder is trying a trick,2425262733.jpg#4r1n,A skateboarder,making,a jump,A skateboarder,is trying,a trick
neutral,A sports player attempting to catch the ball.,The player is playing football.,7010540685.jpg#4r1n,A sports player,attempting to catch,the ball,The player,is playing,football
contradiction,A man in a black jacket reading aloud.,A man is silently playing chess.,152881593.jpg#4r1c,A man in,reading aloud,a black jacket,A man,is,silently playing chess
entailment,A man has dreadlocks.,A man has hair.,3275627207.jpg#4r1e,A man,has,dreadlocks,A man,has,hair
contradiction,A dog hides in the bushes.,A dog is solving cancer.,3422394336.jpg#4r1c,A dog,hides,in the bushes,A dog,is solving,cancer
entailment,A young girl sweeps leaves.,A girl works outside.,4565706377.jpg#4r1e,A young girl,sweeps,leaves,A girl,works,outside
neutral,Asian woman preparing pastries.,woman making wedding cakes,2835367658.jpg#3r1n,Asian woman,preparing,pastries,woman,making,wedding cakes
contradiction,A restaurant worker is cleaning a seat.,The customer is cleaning a seat.,4127569424.jpg#4r2c,A restaurant worker,is cleaning,a seat,The customer,is cleaning,a seat
entailment,Three sailboats are passing a bridge.,Three sailboats are sailing through the water.,7472814756.jpg#3r1e,Three sailboats,are passing,a bridge,Three sailboats,are sailing,through the water
neutral,A man smiling while drinking.,the man is drunk,3020581842.jpg#4r1n,A man,smiling,while drinking,the man,is,drunk
entailment,They mean it.,They are sure of it.,119929e,They,mean,it,They,are,sure of it
entailment,number 8 is kicking the ball.,A ball is being striken by a person.,7867736186.jpg#4r1e,number 8,is kicking,the ball,A ball,is being striken,by a person
contradiction,Scottish bagpipe players are performing on the streets.,People are walking along the beach.,4891975016.jpg#2r1c,Scottish bagpipe players,are performing,on the streets,People,are walking,along the beach
entailment,three asian girls sitting on bench,Three girls sit on a bench.,3170074597.jpg#4r1e,three asian girls,sitting,on bench,Three girls,sit,on a bench
neutral,Ten people swimming in calm water.,The people are outdoors.,4637951374.jpg#3r1n,Ten people,swimming,in calm water,The people,are,outdoors
contradiction,A black dog swims through the water.,A dog runs through a field.,2389107995.jpg#2r1c,A black dog,swims,through the water,A dog,runs,through a field
entailment,Man entertains young children,A guy is with some kids.,5732659631.jpg#4r1e,Man,entertains,young children,A guy,is,with some kids
entailment,Children in uniform walking to school.,The kids are walking to school.,3610830444.jpg#2r1e,Children in uniform,walking,to school,The kids,are walking,to school
entailment,A bicyclist does maneuvers,Someone is riding a bike.,3561639055.jpg#3r1e,A bicyclist,does,maneuvers,Someone,is riding,a bike
contradiction,Girl running past a bench.,Man skipping past a playground.,3286222970.jpg#4r1c,Girl,running,past a bench,Man,skipping,past a playground
contradiction,A girls is jumping in the sand.,A girl is sitting in the sand.,1412832223.jpg#1r5c,A girls,is jumping,in the sand,A girl,is sitting,in the sand
contradiction,"Show us, said the man.",The man did not want to be shown.,70933c,Show us,said,the man,The man,did not want,to be shown
entailment,A woman picking up a large rock.,A lady is lifting a large boulder.,1716445442.jpg#3r1e,A woman,picking up,a large rock,A lady,is lifting,a large boulder
entailment,Multiple people kneeling on the ground.,People are outside,206647555.jpg#3r1e,Multiple people,kneeling,on the ground,People,are,outside
entailment,People are standing at a booth.,People are waiting at a booth.,4934611602.jpg#4r1e,People,are standing,at a booth,People,are waiting,at a booth
neutral,That was when dinosaurs attacked.,The dinosaurs were very vicious. ,101699n,That,was,when dinosaurs attacked,The dinosaurs,were,very vicious
entailment,Tuppence was in that house! ,That's the house that Tuppence was in.,57869e,Tuppence,was,in that house,Tuppence,was,in
neutral,A dog standing in the water.,The dog is a poodle,2196846255.jpg#4r1n,A dog,standing,in the water,The dog,is,a poodle
neutral,A blond child feeding a parrot.,A person is feeding there pet.,4681940161.jpg#4r1n,A blond child,feeding,a parrot,A person,is feeding,there pet
entailment,"That's so, admitted Julius.",Julius agreed that it was true.,21547e,That's so,admitted,Julius,it,was,true
contradiction,A woman stands outside a store.,A woman uses a jackhammer,2854234756.jpg#4r2c,A woman,stands,outside a store,A woman,uses,a jackhammer
entailment,Four young boys are standing around a grill.,Four boys are grilling outdoors.,12252043.jpg#2r5e,Four young boys,are standing,around a grill,Four boys,are grilling,outdoors
entailment,A motorbike jumping a pole.,The biker is doing a trick.,2289068031.jpg#4r1e,A motorbike,jumping,a pole,The biker,is doing,a trick
contradiction,It attracted Tommy mightily.,Tommy was slightly repelled by it.,40990c,It,attracted mightily,Tommy,Tommy,was slightly repelled,by it
neutral,A crosscountry skier going through the woods.,The skier is in a competition.,938162709.jpg#1r1n,A crosscountry skier,going,through the woods,The skier,is,in a competition
contradiction,A large boat drives through the harbor.,A large boat is being pulled by a truck.,211295363.jpg#4r1c,A large boat,drives,through the harbor,A large boat,is being pulled,by a truck
contradiction,Two guys playing baseball.,Girls are playing basketball.,3636796219.jpg#3r1c,Two guys,playing,baseball,Girls,are playing,basketball
neutral,Two young girls embrace on the sidewalk.,Two young latinas embrace on the sidewalk.,3450776690.jpg#4r1n,Two young girls,embrace,on the sidewalk,Two young latinas,embrace,on the sidewalk
contradiction,Small Hispanic band plays in a restaurant.,A white band plays Memphis soul.,388604469.jpg#2r1c,Small Hispanic band,plays,in a restaurant,A white band,plays,Memphis soul
neutral,Actors in costume are posing at an event.,Other people are nearby.,4027160843.jpg#3r1n,Actors in costume,are posing,at an event,Other people,are,nearby
entailment,A man jumping into the air,A person elevates with their legs.,3203872773.jpg#4r1e,A man,jumping,into the air,A person,elevates,with their legs
entailment,Children playing checkers.,The kids are playing a game.,1463072715.jpg#4r2e,Children,playing,checkers,The kids,are playing,a game
entailment,it was it was beyond,It was beyond.,18144e,it,was,beyond,It,was,beyond
contradiction,A man is holding an umbrella.,a woman drops an umbrella,595063831.jpg#3r1c,A man,is holding,an umbrella,a woman,drops,an umbrella
entailment,Three young adults pose for the camera.,There are people posing for a picture.,3662871327.jpg#4r1e,Three young adults,pose,for the camera,people,posing,for a picture
neutral,Three black dogs playing on the beach.,The dogs are fast,2809793070.jpg#2r1n,Three black dogs,playing,on the beach,The dogs,are,fast
contradiction,Workers are picking the produce.,Workers are taking a nap.,4127226771.jpg#4r1c,Workers,are picking,the produce,Workers,are taking,a nap
contradiction,They may not be friendly.,They are definitely friendly.,102124c,They,may not be,friendly,They,are definitely,friendly
